symbol,name,cmc_rank,price_usd,market_cap_usd,volume_24h_usd,pct_1h,pct_24h,pct_7d,circulating_supply,last_updated,timestamp_snapshot
BREW,Homebrew Robotics Club,3375,0.000021570276270991932,18057.48946862471,1347.15816314,-2.65927675,-13.81260398,-97.11894029,837146879.42633,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
CARDS,Collector Crypt,685,0.04991478748977704,19647237.89859018,2208522.42567046,0.20095631,8.99345522,25.3426193,393615577.400066,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
CGPT,ChainGPT,741,0.019150095638673963,16790108.59151539,8085814.91923837,-0.02948966,0.52996293,-0.20611028,876763693.942471,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
COAI,ChainOpera AI,349,0.286332424519116,53830523.87017141,17710647.90185827,-0.43957852,-4.9021326,1.06009835,188000098,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
COQ,Coq Inu,1051,1.1200912185759462e-7,7775673.239354218,1143316.12541557,0.08562586,1.18219757,17.4794441,69420000000000,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
DYDX,dYdX,269,0.0931064890825284,77757471.78445365,5710777.35563286,0.06028493,1.06270239,-5.82694522,835145568.8070294,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
EDEN,OpenEden,1181,0.030734197313022116,5651096.859945376,1739332.29247153,1.07492567,0.01253012,-4.17104284,183870000,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
ENA,Ethena,63,0.09477677791664176,830185339.0635839,111444998.68007492,1.75058267,5.02094795,13.58820716,8759375000,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
ETC,Ethereum Classic,51,8.177278867468361,1278014724.9228923,53627654.86137997,0.03198899,0.34604831,-4.96775891,156288509.37286896,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
ETHFI,ether.fi,100,0.4107854146147881,323396825.3921807,23953480.50186168,0.55905198,1.23595719,-8.61725757,787264625,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
EUL,Euler,600,1.0405142244680017,25100752.25538154,7426447.75793906,0.17674199,6.64317537,14.30774677,24123410.96847105,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
FF,Falcon Finance,139,0.07817791938679443,182936331.36509895,70391649.2958457,-1.41810138,-1.74411639,10.57527672,2340000000,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
FIL,Filecoin,68,0.8750729320628631,675256168.4130726,86865473.25753948,0.63036129,1.18769186,-0.52192226,771657017,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
FLUID,Fluid,167,1.5993347812122243,124663343.10581863,1698643.68179497,0.68860659,1.43546081,-2.9665157,77946996.82034639,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
GNET,Galactica.com,5456,0.009808279994663788,0,33.17479435,-0.01463909,1.52534039,-3.4992916,0,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
GP,Graphite Protocol,1168,0.16967634015663574,5839677.821237662,407450.22242247,-0.24230834,-4.00982813,-10.35889276,34416571.07789334,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
ICP,Internet Computer,49,2.4518387727330277,1350530463.4569516,46196829.19996318,0.42875138,1.07204082,3.66940797,550823520.0765406,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
IDEX,IDEX,1555,0.0021406647804915143,2140664.780491514,550475.79085404,1.03317305,-6.21776707,-0.55597355,1000000000,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
IN,INFINIT,722,0.05807071084125644,18018051.126705557,3555057.01106627,-0.05203215,3.26998589,1.25664013,310277778,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
JASMY,JasmyCoin,117,0.00530630776443161,262370385.69928336,9713327.81472536,0.23292035,0.94999629,-0.66771755,49444999677.16958,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
JELLYJELLY,Jelly-My-Jelly,411,0.042018048930386916,42018011.07212483,3413605.99407918,-0.16435708,-2.96195567,-0.37384673,999999099,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
KAITO,KAITO,189,0.40528403600894986,97831063.1816364,13083504.32834819,-0.70243517,1.82027396,-4.68514532,241388889,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
KAVA,Kava,335,0.05277115332199213,57143097.83187831,9490162.09309855,-0.01188067,1.036137,2.36281974,1082847242,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
KERNEL,KernelDAO,623,0.08316215040845616,23809990.622387275,16323424.68457869,-0.51575796,-0.15694211,-17.19821173,286308020,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
KET,yellow ket,5475,0.0021027210729290167,0,27.25800341,0.00006688,5.93666399,1.90146214,0,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
M,MemeCore,27,2.762760615721565,3563419028.233867,15075694.1981673,-0.87771389,-0.74881346,2.94059686,1289803759.3109348,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
MET,Meteora,282,0.13643792755990328,70108169.91664362,10873278.89196935,1.05121833,3.07891643,-1.00060126,513846634.660018,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
MF,Moonwalk Fitness,3984,0.00796964210316191,0,186307.10645481,-1.16782682,-1.10941702,-7.90446165,0,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
MIRA,Mira,642,0.08235005044174692,22106080.06885247,6795920.82467671,0.3779753,3.6283421,0.68727316,268440395,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
MLC,My Lovely Planet,1801,0.012659747077817316,1278624.1091876396,253116.08604522,0.01439096,2.41267193,-0.15861711,100999182.79,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
MMT,Momentum,590,0.12650157930499317,25818393.46492221,12186937.64305714,0.46502049,5.30781979,-0.64646928,204095424,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
MNDE,Marinade,3837,0.018237423914173507,0,798448.112806,-0.03261497,-0.30172391,-0.29391276,0,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
NXPC,NEXPACE,276,0.27820783340782806,73306507.20720364,5970502.80227447,-0.06787182,-0.40417611,-1.19589496,263495482.16977337,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
ONDO,Ondo,52,0.24865611062080098,1210788820.0096884,69649796.02182807,-0.06384008,1.46153514,-5.55079144,4869330647,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
OPUS,Opus Genesis,1660,0.0016988835059688191,1698776.827976829,3121.11493841,-0.08348535,-2.46640638,5.85349969,999937207,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
ORDER,Orderly,669,0.05617524785859133,20910043.76230761,5433937.90637602,-0.17473528,0.91294309,-0.41872484,372228776.1852691,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
PAYAI,PayAI Network,1503,0.0024505399034609326,2450412.98303935,2545453.07320424,0.16908158,-2.41129023,-19.59550008,999948207.1598167,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
PEAQ,peaq,588,0.012979583958173302,26111492.86874833,613982.87822738,0.33362181,-1.29343241,-5.29288808,2011735734.5884578,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
PRCL,Parcl,1179,0.013927367612478031,5742037.193549892,352891.00756529,-0.07603005,-1.47912937,-0.02364731,412284457,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
PUMP,Pump.fun,75,0.0018110673907453263,601449379.2034906,55141517.84703265,1.05058574,1.83952595,3.33617518,332096631123.1358,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
RED,RedStone,373,0.13962209495734396,49206191.01583438,18065912.25967659,0.37833884,-2.93604338,-19.67314139,352424099,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
SKL,SKALE,440,0.006292207494876778,38861319.51559468,5443382.63471301,0.84832785,0.20499326,-0.94268291,6176102671,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
SKYAI,SKYAI,175,0.11171461072427018,111714610.72427018,23658128.27201584,0.41344983,-11.03340296,73.85336912,1000000000,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
SPK,Spark,347,0.021283318008318005,54237284.6031676,12540241.31154912,-0.22338957,2.80680678,4.41876148,2548347235.237026,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
SUPER,SuperVerse,284,0.10956709058170254,69812055.20389788,7032893.95355065,-0.41238692,-1.58431419,-13.21587256,637162626.4169173,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
TRUST,Intuition,876,0.06602267974707586,11860831.279392486,1840942.0755467,-0.7894091,4.14940223,-3.22757607,179647832,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
UMBRA,Umbra,3942,0.3952172430413164,0,236857.79810824,0.33745532,5.29622621,-7.76289009,0,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
URANUS,Uranus,1780,0.01325139960148099,1325087.2525736701,286742.16097489,-4.92794266,7.71437733,-22.4657904,99996022.49,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
USELESS,Useless Coin,438,0.0389736367320503,38938023.24183144,8117986.58712371,1.34867449,2.64403938,20.52989138,999086215.883221,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
VINE,Vine Coin,757,0.01621767582394772,16217580.204531062,2256903.63697167,0.16549425,-2.27580994,-6.59277972,999994104,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
VIRTUAL,Virtuals Protocol,86,0.6617461613682362,434305309.56653255,54000986.75900244,0.15582628,2.47149967,1.87654771,656301970.3333926,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
XPL,Plasma,126,0.12791983970137719,230255711.46247894,98341894.22979584,1.68476409,2.03402337,3.42938123,1800000000,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
XTZ,Tezos,96,0.3400292028398803,367742470.4916557,14055069.15269238,-0.11974575,-1.01885249,-2.92239053,1081502610.423804,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
YB,YieldBasis,925,0.11896718667850847,10459198.535141265,24079018.16610527,0.65451424,4.96380983,-0.47576241,87916667,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
ZARA,ZARA AI,4234,0.0003972878793600703,0,58050.14793658,0.70040809,3.98582879,15.81265757,0,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
ZEUS,Zeus Network,1111,0.007293162179765074,6723089.994663435,2558575.40535418,-0.75368675,-2.68492683,-1.27122015,921834703.37691,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
